subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Model_Answer,Similarity,Correct_Flag,Target_Object
C0043047,Water,inch,ADMINISTERED_TO,C0027361,Persons,humn,2010,24409637,24409637,,23594821,To which patients or groups is Water typically administered?,Dehydrated patients,0.16772551834583282,0,Persons
C0043047,Water,inch,ADMINISTERED_TO,C0029235,Organism,orgm,2010,20009247,20009247,,25473626,To which medical entities is Water typically administered?,Dehydration,0.1518859565258026,0,Organism
C0043047,Water,inch,ADMINISTERED_TO,C0237401,Individual,humn,2010,20009255,20009255,,25479208,To which patients or groups is Water typically administered?,Dehydrated patients,0.12085339426994324,0,Individual
C0043047,Water,inch,ADMINISTERED_TO,C1511501,Control Animal,anim,2010,23961093,23961093,,26259128,To which medical entities is Water typically administered?,Dehydration,0.051866065710783005,0,Control Animal
C0043474,Zidovudine,nnon,ADMINISTERED_TO,C0007634,Cells,cell,2010,19944610,19944610,,23950418,To which cell types is Zidovudine typically administered?,CD4+ T lymphocytes,0.42486050724983215,0,Cells
C0043481,Zinc,bacs,ADMINISTERED_TO,C0003062,Animals,anim,2010,20014845,20014845,,28485246,To which medical entities is Zinc typically administered?,"Acrodermatitis enteropathica, Wilson's disease",-0.000383973,0,Animals
C0044971,17-alpha-hydroxy-progesterone caproate,horm,ADMINISTERED_TO,C0026591,Mothers,humn,2010,20013580,20013580,,27846876,To which patients or groups is 17-alpha-hydroxy-progesterone caproate typically administered?,Preeclampsia prevention,0.23150156438350677,0,Mothers
C0047506,3-Iodobenzylguanidine,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20001216,20001216,,20574256,To which species is 3-Iodobenzylguanidine typically administered?,Phaeochromocytoma,0.048598945,0,Mus
C0049506,Mirtazapine,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19941694,19941694,,22253578,To which patients or groups is Mirtazapine typically administered?,Major depressive disorder,0.27834734320640564,0,Patients
C0051522,aluminum sulfate,inch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20007362,20007362,,24227314,To which species is aluminum sulfate typically administered?,Antacids,0.12358217686414719,0,Mus
C0051967,anti-c antibody,imft,ADMINISTERED_TO,C0337871,Inca,humn,2010,19969431,19969431,,3066327,To which patients or groups is anti-c antibody typically administered?,Rheumatoid arthritis patients,0.068719499,0,Inca
C0052432,artesunate,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,24278528,24278528,,21180776,To which species is artesunate typically administered?,Plasmodium,0.10280311852693558,0,Mus
C0053932,Bone Morphogenetic Proteins,aapp,ADMINISTERED_TO,C0029418,Osteoblasts,cell,2010,20014079,20014079,,28108664,To which cell types is Bone Morphogenetic Proteins typically administered?,Osteoblasts,1,1,Osteoblasts
C0053935|3381,bone sialoprotein|IBSP,aapp,ADMINISTERED_TO,C0007600,Cell Line,cell,2010,20004178,20004178,,22185337,To which cell types is bone sialoprotein|IBSP typically administered?,Osteoblasts,0.092035733,0,Cell Line
C0055729,cilostazol,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19916050,19916050,,26303313,To which species is cilostazol typically administered?,Humans,0.23739033937454224,0,Mus
C0055856,Clarithromycin,orch,ADMINISTERED_TO,C0007634,Cells,cell,2010,19949056,19949056,,26469074,To which cell types is Clarithromycin typically administered?,Macrophages,0.3956313729286194,0,Cells
C0056603,cuprous oxide,hops,ADMINISTERED_TO,C0680063,Offspring,humn,2010,19945224,19945224,,24293698,To which patients or groups is cuprous oxide typically administered?,Vitiligo,0.26218485832214355,0,Offspring
C0056695|1385,Cyclic AMP-Responsive DNA-Binding Protein|CREB1,aapp,ADMINISTERED_TO,C0224522,Synoviocytes,cell,2010,19921094,19921094,,28959018,To which cell types is Cyclic AMP-Responsive DNA-Binding Protein|CREB1 typically administered?,Neurons,0.3915193974971771,0,Synoviocytes
C0057161,dauricine,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20008063,20008063,,24739937,To which species is dauricine typically administered?,Human,0.1793673038482666,0,Mus
C0058187,dimazine,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19915331,19915331,,25902343,To which species is dimazine typically administered?,Hookworms,0.2631986439228058,0,Rattus norvegicus
C0058772,DSP 4,orch,ADMINISTERED_TO,C0034715,"Rats, Sprague-Dawley",mamm,2010,20002520,20002520,,21311484,To which species is DSP 4 typically administered?,Rat,1,1,"Rats, Sprague-Dawley"
C0059438,epigallocatechin gallate,orch,ADMINISTERED_TO,C0003062,Animals,anim,2010,20013823,20013823,,28000429,To which medical entities is epigallocatechin gallate typically administered?,"Cardiovascular disease, Cancer",0.068924531,0,Animals
C0059641,estragole,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19913108,19913108,,24506409,To which species is estragole typically administered?,Rat,1,1,Rattus norvegicus
C0059985,fludarabine,phsu,ADMINISTERED_TO,C0030705,Patients,humn,2010,19995390,19995390,,6773155,To which patients or groups is fludarabine typically administered?,Chronic lymphocytic leukemia,0.2005491703748703,0,Patients
C0059985,fludarabine,phsu,ADMINISTERED_TO,C0599755,cohort,humn,2010,19995390,19995390,,6773674,To which patients or groups is fludarabine typically administered?,Chronic lymphocytic leukemia,0.063949205,0,cohort
C0060191,fenpropathrin,orch,ADMINISTERED_TO,C0034715,"Rats, Sprague-Dawley",mamm,2010,20009351,20009351,,25532768,To which species is fenpropathrin typically administered?,Insecticides,0.293487549,0,"Rats, Sprague-Dawley"
C0060444,Flavonols,orch,ADMINISTERED_TO,C0025936,"Mice, Transgenic",mamm,2010,19917299,19917299,,26949674,To which species is Flavonols typically administered?,Humans,0.15970273315906525,0,"Mice, Transgenic"
C0060549,Fluorexon stain,orch,ADMINISTERED_TO,C1441322,VIABLE CELLS,cell,2010,19916819,19916819,,26668099,To which cell types is Fluorexon stain typically administered?,Nuclei of cells,0.5080511569976807,0,VIABLE CELLS
C0060926,gabapentin,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,20012076,20012076,,26823327,To which patients or groups is gabapentin typically administered?,Neuropathic pain,0.23808610439300537,0,Patients
C0060993,Galanin,aapp,ADMINISTERED_TO,C0004112,Astrocytes,cell,2010,20004601,20004601,,22438629,To which cell types is Galanin typically administered?,Neurons,0.4293876588344574,0,Astrocytes
C0061751,Glycyrrhizic Acid,orch,ADMINISTERED_TO,C0009932,Control Groups,humn,2010,19998240,19998240,,19262979,To which patients or groups is Glycyrrhizic Acid typically administered?,Primary biliary cirrhosis,-0.136458725,0,Control Groups
C0061751,Glycyrrhizic Acid,orch,ADMINISTERED_TO,C0034715,"Rats, Sprague-Dawley",mamm,2010,19998240,19998240,,19262873,To which species is Glycyrrhizic Acid typically administered?,Homo sapiens,0.342505544,0,"Rats, Sprague-Dawley"
C0061928,GTPase-Activating Proteins,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,20000623,20000623,,20265490,To which cell types is GTPase-Activating Proteins typically administered?,Leukocytes,0.5495910048484802,0,Cells
C0065749,matrigel,aapp,ADMINISTERED_TO,C1113687,human embryonic stem cell line,cell,2010,19907971,19907971,,21615303,To which cell types is matrigel typically administered?,Epithelial cells,0.36157190799713135,0,human embryonic stem cell line
C0065896,melamine,hops,ADMINISTERED_TO,C0012984,Canis familiaris,mamm,2010,19915330,19915330,,25900822,To which species is melamine typically administered?,Ruminants,0.19551771879196167,0,Canis familiaris
C0066677,modafinil,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19937504,19937504,,19979688,To which patients or groups is modafinil typically administered?,"Narcolepsy, Obstructive sleep apnea, Shift work sleep disorder",0.21640245616436005,0,Patients
C0066814,Morphine Sulfate,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19915516,19915516,,25955463,To which species is Morphine Sulfate typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0066814,Morphine Sulfate,orch,ADMINISTERED_TO,C0034716,"Rats, Wistar",mamm,2010,19936637,19936637,,19460498,To which species is Morphine Sulfate typically administered?,Homo sapiens,0.23882535099983215,0,"Rats, Wistar"
C0068559,nereistoxin,hops,ADMINISTERED_TO,C0684072,albino rat,mamm,2010,23961093,23961093,,26258957,To which species is nereistoxin typically administered?,Scorpion,0.3058581054210663,0,albino rat
C0069580,Opsin,bacs,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19952284,19952284,,28250019,To which species is Opsin typically administered?,Vitreous humor,0.074808918,0,Mus
C0070166,clopidogrel,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,23226041,23226041,,28411532,To which patients or groups is clopidogrel typically administered?,Acute coronary syndrome,0.23840808868408203,0,Patients
C0070455,Permethrin,hops,ADMINISTERED_TO,C0034715,"Rats, Sprague-Dawley",mamm,2010,20009351,20009351,,25532768,To which species is Permethrin typically administered?,Scabies mites,0.23229748010635376,0,"Rats, Sprague-Dawley"
C0072027,procalcitonin,bacs,ADMINISTERED_TO,C0003062,Animals,anim,2010,20002097,20002097,,21061262,To which medical entities is procalcitonin typically administered?,Septicemia,0.088135146,0,Animals
C0072108,Proliferating Cell Nuclear Antigen,aapp,ADMINISTERED_TO,C0003062,Animals,anim,2010,20012496,20012496,,27131878,To which medical entities is Proliferating Cell Nuclear Antigen typically administered?,Cervical cancer,0.023234741762280464,0,Animals
C0072591,puerarin,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,20006564,20006564,,23710656,To which species is puerarin typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0072892,Quinpirole,orch,ADMINISTERED_TO,C0034715,"Rats, Sprague-Dawley",mamm,2010,19953655,19953655,,28962048,To which species is Quinpirole typically administered?,Nonhuman primates,0.30827629566192627,0,"Rats, Sprague-Dawley"
C0073096,resveratrol,orch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20008278,20008278,,24940731,To which species is resveratrol typically administered?,Homo sapiens,0.1346503645181656,0,Mus
C0073096,resveratrol,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,20013818,20013818,,27995139,To which species is resveratrol typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0073393,Risperidone,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19909229,19909229,,22234878,To which patients or groups is Risperidone typically administered?,"Schizophrenia, Bipolar disorder",0.3377225995063782,0,Patients
C0073393,Risperidone,orch,ADMINISTERED_TO,C0870604,Girls,humn,2010,20014956,20014956,,28550865,To which patients or groups is Risperidone typically administered?,"Schizophrenia, Bipolar disorder",0.13128110766410828,0,Girls
C0074493,sibutramine,orch,ADMINISTERED_TO,C0237401,Individual,humn,2010,19937362,19937362,,19885916,To which patients or groups is sibutramine typically administered?,Obese patients,0.2040364146232605,0,Individual
C0074710,pramipexol,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,24868384,24868384,,28433645,To which patients or groups is pramipexol typically administered?,Parkinson's disease,0.2933104336261749,0,Patients
C0076080,temozolomide,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19952963,19952963,,28597815,To which patients or groups is temozolomide typically administered?,Glioblastoma multiforme,0.10140419006347656,0,Patients
C0076829,topiramate,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,23960733,23960733,,26017164,To which patients or groups is topiramate typically administered?,"Epilepsy, Migraine prevention",0.15004079043865204,0,Patients
C0078257,vinorelbine,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19944596,19944596,,23941467,To which patients or groups is vinorelbine typically administered?,Non-small cell lung cancer,0.079943977,0,Patients
C0078569,venlafaxine,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19942635,19942635,,22823022,To which species is venlafaxine typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0078839,zolpidem,orch,ADMINISTERED_TO,C0027361,Persons,humn,2010,19914223,19914223,,25216458,To which patients or groups is zolpidem typically administered?,Insomnia patients,0.2258213311433792,0,Persons
C0079083,Carboplatin,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19917843,19917843,,27329717,To which patients or groups is Carboplatin typically administered?,Ovarian cancer,0.18176883459091187,0,Patients
C0079189,cytokine,imft,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19914088,19914088,,25132059,To which species is cytokine typically administered?,Humans,0.23739033937454224,0,Mus
C0079189,cytokine,imft,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19914721,19914721,,25518050,To which species is cytokine typically administered?,Humans,0.11729723960161209,0,Rattus norvegicus
C0079189,cytokine,aapp,ADMINISTERED_TO,C0225360,Myofibroblast,cell,2010,19995745,19995745,,6995039,To which cell types is cytokine typically administered?,T cells,0.15478527545928955,0,Myofibroblast
C0079189,cytokine,aapp,ADMINISTERED_TO,C0312737,Immunologic cell,cell,2010,19951284,19951284,,27794700,To which cell types is cytokine typically administered?,T cells,0.5689517259597778,0,Immunologic cell
C0079281,Endothelin-1,bacs,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19913535,19913535,,24783362,To which species is Endothelin-1 typically administered?,Vasopressin receptor agonist,0.23542644083499908,0,Rattus norvegicus
C0079304,Esophagogastroduodenoscopy,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19903193,19903193,,19143787,To which patients or groups is Esophagogastroduodenoscopy typically administered?,Upper GI bleeding,0.25737905502319336,0,Patients
C0079460,Granulocyte-Macrophage Colony-Stimulating Factor,aapp,ADMINISTERED_TO,C0005955,Bone Marrow Cells,cell,2010,20015454,20015454,,28851679,To which cell types is Granulocyte-Macrophage Colony-Stimulating Factor typically administered?,"Neutrophils, Macrophages",0.39294594526290894,0,Bone Marrow Cells
C0079784|1437|3918,Macrophage Colony-Stimulating Factor|CSF2|LAMC2,imft,ADMINISTERED_TO,C0206745,"Mice, Knockout",mamm,2010,19941113,19941113,,21933103,To which species is Macrophage Colony-Stimulating Factor|CSF2|LAMC2 typically administered?,Granulocytes,0.24870477616786957,0,"Mice, Knockout"
C0079883,N-Methylaspartate,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,19968757,19968757,,2481446,To which cell types is N-Methylaspartate typically administered?,Neurons,0.5691019892692566,0,Cells
C0085093,"Medicine, African Traditional",hlca,ADMINISTERED_TO,C0035173,Research Personnel,humn,2010,20013815,20013815,,27992294,"To which patients or groups is Medicine, African Traditional typically administered?",Ethnic minorities,0.16103209555149078,0,Research Personnel
C0085101,Radioimmunotherapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19995390,19995390,,6773155,To which patients or groups is Radioimmunotherapy typically administered?,Non-Hodgkin lymphoma,0.2029845416545868,0,Patients
C0085151,Amyloid beta-Protein Precursor,bacs,ADMINISTERED_TO,C0029235,Organism,orgm,2010,20012092,20012092,,26839208,To which medical entities is Amyloid beta-Protein Precursor typically administered?,Alzheimer's disease,0.22765636444091797,0,Organism
C0085208,Bupropion,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,18982003,18982003,,121354865,To which species is Bupropion typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0085272,Leuprolide,horm,ADMINISTERED_TO,C0030705,Patients,humn,2010,19912212,19912212,,23764761,To which patients or groups is Leuprolide typically administered?,Hypogonadal males,0.15721164643764496,0,Patients
C0085532,Coronary angiography,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19937122,19937122,,19752355,To which patients or groups is Coronary angiography typically administered?,Patients with suspected coronary artery disease,1,1,Patients
C0085532,Coronary angiography,diap,ADMINISTERED_TO,C0043210,Woman,humn,2010,19914881,19914881,,25606668,To which patients or groups is Coronary angiography typically administered?,Patients with suspected coronary artery disease,0.061911940574645996,0,Woman
